agent,sub,episode,opponent,opp_final_rating,opp_archetype,opp_major,win,seat,steps
Grimmsnarl,55565063,99023139,Ervey,296.5,Kangaskhan+Ogerpon,Kangaskhan,1,0,196
Grimmsnarl,55565063,99014456,ばう,779.7,Lucario+Ogerpon,other,1,0,131
Grimmsnarl,55565063,99002649,Stocks152,828.6,Grimmsnarl+Froslass,Grimmsnarl,1,1,203
Grimmsnarl,55565063,98991553,maximo lorenzo y losada,762.7,Grimmsnarl+Froslass,Grimmsnarl,1,0,168
Grimmsnarl,55565063,98988914,Bungalow0,844.1,Grimmsnarl+Froslass,Grimmsnarl,0,1,230
Grimmsnarl,55565063,98983757,Nekogami,848.4,(other),other,0,0,173
Grimmsnarl,55565063,98979230,data_gardening_club,831.3,Grimmsnarl+Froslass,Grimmsnarl,1,0,204
Grimmsnarl,55565063,98970325,tantk7,773.5,Archaludon+Cinderace,Archaludon,1,0,150
Grimmsnarl,55565063,98963941,Dreamer,880.1,Dragapult,Dragapult,1,1,208
Grimmsnarl,55565063,98952551,立て板に水,792.0,Alakazam,Alakazam,1,1,126
Grimmsnarl,55565063,98940114,XtraLearning,846.0,Alakazam,Alakazam,0,0,139
Grimmsnarl,55565063,98927796,WJui,830.6,Grimmsnarl+Froslass,Grimmsnarl,0,1,137
Grimmsnarl,55565063,98919739,from mlgang with love,826.3,Alakazam,Alakazam,0,0,143
Grimmsnarl,55565063,98907897,Xander,854.9,Grimmsnarl+Froslass,Grimmsnarl,1,1,122
Grimmsnarl,55565063,98895585,Felis,716.7,(other),other,1,1,23
Grimmsnarl,55565063,98883762,mitomeat823,929.4,Lucario,Lucario,1,1,233
Grimmsnarl,55565063,98876128,hukuda222,890.4,Kangaskhan+Cinderace+Ogerpon,other,1,0,154
Grimmsnarl,55565063,98863812,bushdoge,413.8,Ogerpon,Ogerpon,1,1,72
Grimmsnarl,55565063,98851990,Mai Kevin,708.5,Alakazam,Alakazam,1,1,212
Grimmsnarl,55565063,98844985,Voyager,834.0,Alakazam,Alakazam,0,1,111
Grimmsnarl,55565063,98838657,lvisdd,860.4,Grimmsnarl+Froslass,Grimmsnarl,1,0,172
Grimmsnarl,55565063,98827436,"Pikachu, I choose you!",986.5,Grimmsnarl+Froslass,Grimmsnarl,1,0,186
Grimmsnarl,55565063,98815583,jiangzhenyue,807.1,Grimmsnarl+Froslass,Grimmsnarl,1,0,173
Grimmsnarl,55565063,98807451,sakaitt,822.0,Grimmsnarl+Froslass,Grimmsnarl,0,0,218
Grimmsnarl,55565063,98802946,Kyota,750.2,Alakazam,Alakazam,0,0,88
Grimmsnarl,55565063,98804339,Bulat Latypov,713.6,Lucario,Lucario,0,1,164
Grimmsnarl,55565063,98794965,shibushun,765.7,Alakazam,Alakazam,1,0,206
Grimmsnarl,55565063,98782505,xthixsl_ml,797.4,Alakazam,Alakazam,1,1,143
Grimmsnarl,55565063,98783144,たけまる,758.0,Alakazam,Alakazam,1,1,194
Grimmsnarl,55565063,98776333,qiuqiu,730.2,Alakazam,Alakazam,1,0,193
Grimmsnarl,55565063,98764555,weihao huang2004,842.0,Grimmsnarl+Froslass,Grimmsnarl,0,1,186
Grimmsnarl,55565063,98752253,Murat Kolic,822.8,Grimmsnarl+Froslass,Grimmsnarl,1,0,206
Grimmsnarl,55565063,98744067,tellusium,778.7,Kangaskhan,Kangaskhan,0,0,217
Grimmsnarl,55565063,98740324,tereka,749.3,Great Tusk,other,0,0,100
Grimmsnarl,55565063,98739900,Terutora Tachibana,782.1,(other),other,1,0,158
Grimmsnarl,55565063,98728125,A. R. SEKKAT,871.8,Grimmsnarl+Froslass,Grimmsnarl,0,0,196
Grimmsnarl,55565063,98719748,Kazeneko,837.2,Grimmsnarl+Froslass,Grimmsnarl,1,0,192
Grimmsnarl,55565063,98707349,pztriatomic,916.5,Alakazam,Alakazam,1,1,172
Grimmsnarl,55565063,98707948,xiaoxin01,785.4,Alakazam,Alakazam,0,0,169
Grimmsnarl,55565063,98705530,Ryoki Kunii,421.2,Grimmsnarl+Froslass,Grimmsnarl,1,1,222
Grimmsnarl,55565063,98700308,kawhi0.0,903.2,Grimmsnarl+Froslass,Grimmsnarl,0,1,159
Grimmsnarl,55565063,98702598,Anjana mohan,730.9,Alakazam,Alakazam,0,0,147
Grimmsnarl,55565063,98688006,mushikera,844.9,Grimmsnarl+Froslass,Grimmsnarl,1,1,217
Grimmsnarl,55565063,98679890,Ryu Sonoda,858.6,Grimmsnarl+Froslass,Grimmsnarl,1,0,159
Grimmsnarl,55565063,98670011,mitomeat823,929.4,Lucario,Lucario,0,1,164
Grimmsnarl,55565063,98662140,KeineAhnung810975,795.3,Grimmsnarl+Froslass,Grimmsnarl,1,0,223
Grimmsnarl,55565063,98650277,BioMath,778.5,Lucario,Lucario,1,1,155
Grimmsnarl,55565063,98638379,Takahashi,705.0,Alakazam,Alakazam,1,1,165
Grimmsnarl,55565063,98626506,Haokai Ding,816.8,Alakazam,Alakazam,0,1,102
Grimmsnarl,55565063,98614700,Davi Ferreira,897.1,Kangaskhan,Kangaskhan,0,1,149
Grimmsnarl,55565063,98611003,junfan shen,835.0,Grimmsnarl+Froslass,Grimmsnarl,0,1,148
Grimmsnarl,55565063,98609623,서재원,698.8,Great Tusk,other,0,0,114
Grimmsnarl,55565063,98597283,linjianrong,867.6,Grimmsnarl+Froslass,Grimmsnarl,0,1,198
Grimmsnarl,55565063,98585413,Addison Howard (ineligible),822.8,Grimmsnarl+Froslass,Grimmsnarl,0,0,171
Grimmsnarl,55565063,98573509,seven,926.5,Lucario,Lucario,0,1,132
Grimmsnarl,55565063,98568985,jbreezy,839.7,Grimmsnarl+Froslass,Grimmsnarl,1,0,203
Grimmsnarl,55565063,98557192,brave-心勇-heart,819.4,Grimmsnarl+Froslass,Grimmsnarl,1,1,169
Grimmsnarl,55565063,98555906,Kirderf,817.0,Grimmsnarl+Froslass,Grimmsnarl,1,1,251
Grimmsnarl,55565063,98548309,Can Kural,766.3,Alakazam,Alakazam,1,0,139
Grimmsnarl,55565063,98548304,영차영차,,Grimmsnarl+Froslass,Grimmsnarl,0,0,207
Grimmsnarl,55565063,98535958,yuyinghuang,755.0,Alakazam,Alakazam,1,0,174
Grimmsnarl,55565063,98523838,Yuto Muroshima,862.4,Grimmsnarl+Froslass,Grimmsnarl,0,0,178
Grimmsnarl,55565063,98515325,Pocket Arena,849.7,Grimmsnarl+Froslass,Grimmsnarl,0,0,251
Grimmsnarl,55565063,98504954,wen chung yu,858.8,Grimmsnarl+Froslass,Grimmsnarl,1,0,193
Grimmsnarl,55565063,98493254,control the variance,934.9,Alakazam,Alakazam,0,1,142
Grimmsnarl,55565063,98480912,Chua Zheng Wei Brian,890.0,Ogerpon,Ogerpon,0,1,32
Grimmsnarl,55565063,98469106,klog,784.6,Grimmsnarl+Froslass,Grimmsnarl,1,0,223
Grimmsnarl,55565063,98457350,satofi,885.3,Alakazam,Alakazam,0,1,146
Grimmsnarl,55565063,98446922,CoorDi,832.9,Grimmsnarl+Froslass,Grimmsnarl,1,0,177
Grimmsnarl,55565063,98435453,DON,894.7,Grimmsnarl+Froslass,Grimmsnarl,0,0,166
Grimmsnarl,55565063,98423642,Skyra,883.8,Kangaskhan,Kangaskhan,0,1,205
Grimmsnarl,55565063,98418111,Jason Matthew Suhari,813.2,Grimmsnarl+Froslass,Grimmsnarl,1,0,216
Grimmsnarl,55565063,98405813,Sakito Horie,901.1,(other),other,0,1,93
Grimmsnarl,55565063,98393974,takumina,816.3,Alakazam,Alakazam,1,0,160
Grimmsnarl,55565063,98392852,Heitor Westphal,733.5,Alakazam,Alakazam,0,1,221
Grimmsnarl,55565063,98380547,sk1012,904.9,Kangaskhan,Kangaskhan,0,0,187
Grimmsnarl,55565063,98378280,ISE@JNU-1,692.3,Archaludon+Cinderace,Archaludon,0,0,138
Grimmsnarl,55565063,98366307,LiquidAmmonia1999,744.6,Alakazam,Alakazam,1,0,157
Grimmsnarl,55565063,98354387,tokk,897.2,Kangaskhan,Kangaskhan,0,1,180
Grimmsnarl,55565063,98342590,Ivan Aleksandrov,819.2,Grimmsnarl+Froslass,Grimmsnarl,1,1,181
Grimmsnarl,55565063,98330260,KiKi,828.2,Grimmsnarl+Froslass,Grimmsnarl,1,0,194
Grimmsnarl,55565063,98318014,kigasudayooo,904.1,Alakazam,Alakazam,0,0,200
Grimmsnarl,55565063,98318445,dingli su,774.3,Grimmsnarl+Froslass,Grimmsnarl,0,0,215
Grimmsnarl,55565063,98308323,Tagir Analyzes,845.5,Grimmsnarl+Froslass,Grimmsnarl,1,0,173
Grimmsnarl,55565063,98302871,Aleix López,824.7,Grimmsnarl+Froslass,Grimmsnarl,1,1,198
Grimmsnarl,55565063,98300709,Metagross AI,894.6,Kangaskhan,Kangaskhan,1,1,113
Grimmsnarl,55565063,98291004,KakuTakagawa,839.5,Grimmsnarl+Froslass,Grimmsnarl,1,0,221
Grimmsnarl,55565063,98279187,xamad,831.1,Alakazam,Alakazam,1,0,187
Grimmsnarl,55565063,98272753,Roy Lo TW,881.2,Ogerpon,Ogerpon,0,0,174
Grimmsnarl,55565063,98270442,Jordi Corbilla,838.8,Grimmsnarl+Froslass,Grimmsnarl,0,1,138
Grimmsnarl,55565063,98258654,KiChang.Kim,820.8,Grimmsnarl+Froslass,Grimmsnarl,1,0,188
Grimmsnarl,55565063,98246786,SoundSourceSeparation,884.7,Grimmsnarl+Froslass,Grimmsnarl,1,0,173
Grimmsnarl,55565063,98234442,浪漫血液,673.7,Great Tusk,other,0,1,197
Grimmsnarl,55565063,98222607,shindannin,823.0,Alakazam,Alakazam,0,0,176
Grimmsnarl,55565063,98212955,vvhan,805.3,Grimmsnarl+Froslass,Grimmsnarl,0,1,187
Grimmsnarl,55565063,98201190,RuiFSPinto,698.0,Alakazam,Alakazam,1,0,157
Grimmsnarl,55565063,98192986,Jeryos,927.4,Kangaskhan,Kangaskhan,0,0,204
Grimmsnarl,55565063,98185929,lcx666,801.5,Grimmsnarl+Froslass,Grimmsnarl,1,0,228
Grimmsnarl,55565063,98174148,cher112,836.4,Grimmsnarl+Froslass,Grimmsnarl,1,1,223
Grimmsnarl,55565063,98161787,The Bitter Lesson,926.6,Kangaskhan,Kangaskhan,0,1,201
Grimmsnarl,55565063,98160049,huaiyuyoung,922.8,Grimmsnarl+Froslass,Grimmsnarl,0,1,229
Grimmsnarl,55565063,98158982,Sohshi Nakamura,805.3,Grimmsnarl+Froslass,Grimmsnarl,1,0,196
Grimmsnarl,55565063,98147183,mushikera,844.9,Grimmsnarl+Froslass,Grimmsnarl,1,0,155
Grimmsnarl,55565063,98135408,Aurora wy,900.6,Grimmsnarl+Froslass,Grimmsnarl,0,1,198
Grimmsnarl,55565063,98136619,kash2031,842.6,Kangaskhan+Ogerpon,Kangaskhan,1,1,223
Grimmsnarl,55565063,98123551,Suzuki Mari,750.9,Alakazam,Alakazam,1,0,145
Grimmsnarl,55565063,98111253,Cabrera Consulting Group,789.7,Alakazam,Alakazam,1,1,174
Grimmsnarl,55565063,98099417,sbite0138,804.7,Alakazam,Alakazam,1,1,164
Grimmsnarl,55565063,98087609,eikichi,848.9,Grimmsnarl+Froslass,Grimmsnarl,1,0,180
Grimmsnarl,55565063,98079239,Yam,892.8,Garchomp,Garchomp,0,1,146
Grimmsnarl,55565063,98067422,sunako24d,765.4,Dragapult,Dragapult,1,1,144
Grimmsnarl,55565063,98060290,Siddhuuu101,730.4,Alakazam,Alakazam,1,1,200
Grimmsnarl,55565063,98048478,Sai Reddy Pothireddy,814.1,Grimmsnarl+Froslass,Grimmsnarl,1,1,200
Grimmsnarl,55565063,98036146,akr2428,779.3,Archaludon+Cinderace,Archaludon,1,1,182
Grimmsnarl,55565063,98032978,bynpywm,788.1,Alakazam,Alakazam,1,1,218
Grimmsnarl,55565063,98021212,HayatoFujihara,724.5,Dragapult,Dragapult,1,1,130
Grimmsnarl,55565063,98008898,shiv,810.0,Grimmsnarl+Froslass,Grimmsnarl,0,1,208
Grimmsnarl,55565063,97997079,Ifeoluwa Adewumi,805.1,Grimmsnarl+Froslass,Grimmsnarl,0,1,201
Grimmsnarl,55565063,97985287,shreyas sangalad,435.4,Alakazam,Alakazam,1,0,53
Grimmsnarl,55565063,97979949,Swachhith B,843.2,Grimmsnarl+Froslass,Grimmsnarl,1,0,177
Grimmsnarl,55565063,97975657,RamenBoy,794.2,Kangaskhan,Kangaskhan,0,0,176
Grimmsnarl,55565063,97963306,sasanatu72,712.2,Archaludon+Cinderace,Archaludon,1,0,119
Grimmsnarl,55565063,97951331,Asa-sotta ,872.0,Lucario+Ogerpon,other,0,1,142
Grimmsnarl,55565063,97951494,kose maeno,699.0,Alakazam,Alakazam,0,1,115
Grimmsnarl,55565063,97946885,Nouzen,666.5,Lucario+Ogerpon,other,0,0,228
Grimmsnarl,55565063,97939694,mty570,778.6,Grimmsnarl+Froslass,Grimmsnarl,0,0,203
Grimmsnarl,55565063,97927920,Boltuzamaki,845.5,Grimmsnarl+Froslass,Grimmsnarl,1,0,182
Grimmsnarl,55565063,97916095,Gappy,846.3,Dragapult,Dragapult,0,0,186
Grimmsnarl,55565063,97910537,Jeffrey Pike,909.5,Dragapult,Dragapult,0,1,236
Grimmsnarl,55565063,97898737,Albert Wang,830.5,Archaludon+Cinderace,Archaludon,1,1,125
Grimmsnarl,55565063,97886974,SKMAAX,759.7,Alakazam,Alakazam,0,0,192
Grimmsnarl,55565063,97879986,kurigen,923.9,Grimmsnarl+Froslass,Grimmsnarl,0,0,208
Grimmsnarl,55565063,97867675,AidenSong123,823.0,Grimmsnarl+Froslass,Grimmsnarl,1,0,209
Grimmsnarl,55565063,97866974,Rainfun,834.8,Grimmsnarl+Froslass,Grimmsnarl,0,0,203
Grimmsnarl,55565063,97855145,gakki,816.7,Grimmsnarl+Froslass,Grimmsnarl,1,0,191
Grimmsnarl,55565063,97853876,ykhnkf,930.1,Kangaskhan+Ogerpon,Kangaskhan,0,0,244
Grimmsnarl,55565063,97847887,Na Ve Ba,752.1,Kangaskhan,Kangaskhan,0,0,200
Grimmsnarl,55565063,97845996,Chipping Spearow,846.7,Garchomp,Garchomp,1,0,178
Grimmsnarl,55565063,97834172,Pokésonic,921.2,Grimmsnarl+Froslass,Grimmsnarl,1,0,232
Grimmsnarl,55565063,97821831,Marine or others?,882.8,Alakazam,Alakazam,1,1,181
Grimmsnarl,55565063,97809996,paistieco,817.9,Grimmsnarl+Froslass,Grimmsnarl,1,0,234
Grimmsnarl,55565063,97800305,koga_poke,876.3,(other),other,0,1,159
Grimmsnarl,55565063,97788449,Kirill Krasikov,859.5,Grimmsnarl+Froslass,Grimmsnarl,0,0,193
Grimmsnarl,55565063,97787265,Bocen Li,823.1,Grimmsnarl+Froslass,Grimmsnarl,1,0,146
Grimmsnarl,55565063,97775416,StackKnight,939.5,Froslass+Lopunny,Lopunny,1,1,158
Grimmsnarl,55565063,97763614,kohbanye,843.9,Grimmsnarl+Froslass,Grimmsnarl,1,1,242
Grimmsnarl,55565063,97755097,Alexander,926.4,Kangaskhan,Kangaskhan,0,0,133
Grimmsnarl,55565063,97748183,Tm-ACCS,905.5,Alakazam,Alakazam,0,1,186
Grimmsnarl,55565063,97736342,MYOUCER,836.4,Grimmsnarl+Froslass,Grimmsnarl,1,1,198
Grimmsnarl,55565063,97724499,tantk7,773.5,Archaludon+Cinderace,Archaludon,1,0,210
Grimmsnarl,55565063,97712135,Ursula Kümpel,440.0,Lucario,Lucario,1,0,157
Grimmsnarl,55565063,97700329,Evily Evihut,805.0,(other),other,1,1,149
Grimmsnarl,55565063,97688486,OKA,722.0,Garchomp,Garchomp,1,0,185
Grimmsnarl,55565063,97679561,victor,730.3,Archaludon+Cinderace,Archaludon,1,1,108
Grimmsnarl,55565063,97667689,static,814.5,Grimmsnarl+Froslass,Grimmsnarl,0,1,174
Grimmsnarl,55565063,97655380,Adi Kusuma,720.4,Archaludon+Cinderace,Archaludon,0,0,174
Grimmsnarl,55565063,97651845,mgoto51004,820.1,Grimmsnarl+Froslass,Grimmsnarl,0,1,180
Grimmsnarl,55565063,97642453,Bocchieri Alberto,825.3,Alakazam,Alakazam,0,0,150
Grimmsnarl,55565063,97629414,photunix,772.5,Grimmsnarl+Froslass,Grimmsnarl,1,0,197
Grimmsnarl,55565063,97630106,Sophie555,829.2,Grimmsnarl+Froslass,Grimmsnarl,0,1,171
Grimmsnarl,55565063,97625051,mamematcha,844.1,Kangaskhan,Kangaskhan,1,1,181
Grimmsnarl,55565063,97613260,Youssef EL MSIYAH,739.4,Alakazam,Alakazam,0,1,157
Grimmsnarl,55565063,97610621,Milind Choudhary,738.6,Alakazam,Alakazam,1,1,186
Grimmsnarl,55565063,97598852,Snorlax,937.7,Grimmsnarl+Froslass,Grimmsnarl,0,0,250
Grimmsnarl,55565063,97592120,Sohshi Nakamura,805.3,Grimmsnarl+Froslass,Grimmsnarl,0,0,171
Grimmsnarl,55565063,97579798,itsuki-data,826.3,Alakazam,Alakazam,1,1,183
Grimmsnarl,55565063,97572418,kabu strongest legend,726.2,Dragapult,Dragapult,1,1,148
Grimmsnarl,55565063,97560630,ASH,798.5,Kangaskhan,Kangaskhan,0,0,202
Grimmsnarl,55565063,97556820,mamematcha,844.1,Kangaskhan,Kangaskhan,1,0,162
Grimmsnarl,55565063,97544979,Akio Furutsuka,844.9,Grimmsnarl+Froslass,Grimmsnarl,0,1,218
Grimmsnarl,55565063,97533176,Sheehan Brothers,922.5,Grimmsnarl+Froslass,Grimmsnarl,0,0,243
Grimmsnarl,55565063,97526159,Robson,801.9,Grimmsnarl+Froslass,Grimmsnarl,1,0,217
Grimmsnarl,55565063,97513833,Nekogami,848.4,(other),other,1,0,193
Grimmsnarl,55565063,97510183,foreveryl,797.2,Kangaskhan+Ogerpon,Kangaskhan,0,1,150
Grimmsnarl,55565063,97502298,magusi,912.4,Grimmsnarl+Froslass,Grimmsnarl,0,1,187
Grimmsnarl,55565063,97490446,tensorlike,848.8,Grimmsnarl+Froslass,Grimmsnarl,0,1,168
Grimmsnarl,55565063,97483483,Neko #2,820.8,Grimmsnarl+Froslass,Grimmsnarl,0,1,170
Grimmsnarl,55565063,97471614,coolin666,729.9,Alakazam,Alakazam,1,0,147
Grimmsnarl,55565063,97468964,Umair Zia,708.3,Archaludon+Cinderace,Archaludon,1,1,146
Grimmsnarl,55565063,97456677,NolanBonhomme,845.8,Grimmsnarl+Froslass,Grimmsnarl,0,0,213
Grimmsnarl,55565063,97444842,ばう,779.7,Lucario+Ogerpon,other,1,1,176
Grimmsnarl,55565063,97433034,MahLong,884.3,Alakazam,Alakazam,0,1,150
Grimmsnarl,55565063,97421187,zzz zzz6789,532.2,(other),other,1,1,125
Grimmsnarl,55565063,97408892,mitomeat823,929.4,Lucario,Lucario,0,1,188
Grimmsnarl,55565063,97405000,codex team,893.7,Alakazam,Alakazam,1,0,144
Grimmsnarl,55565063,97401451,EunchaeSong,822.0,Grimmsnarl+Froslass,Grimmsnarl,0,0,194
Grimmsnarl,55565063,97398770,aknomura,838.8,Alakazam,Alakazam,1,1,181
Grimmsnarl,55565063,97386936,xnx,846.5,(other),other,0,0,181
Grimmsnarl,55565063,97381242,Sheehan Brothers,922.5,Grimmsnarl+Froslass,Grimmsnarl,1,1,196
Grimmsnarl,55565063,97369406,watruri,782.1,Garchomp,Garchomp,0,0,233
Grimmsnarl,55565063,97357617,TxMk2,416.7,Dragapult,Dragapult,1,0,135
Grimmsnarl,55565063,97345783,Eggplanck,833.2,Grimmsnarl+Froslass,Grimmsnarl,0,0,157
Grimmsnarl,55565063,97343327,cornwall,814.5,Grimmsnarl+Froslass,Grimmsnarl,1,1,203
Grimmsnarl,55565063,97331015,weihao huang2004,842.0,Grimmsnarl+Froslass,Grimmsnarl,0,1,181
Grimmsnarl,55565063,97328471,mutualns,789.5,Grimmsnarl+Froslass,Grimmsnarl,1,1,229
Grimmsnarl,55565063,97316661,Munshi-PremChand,720.2,Alakazam,Alakazam,1,1,216
Grimmsnarl,55565063,97304835,可抽奖的冰棒,830.9,Grimmsnarl+Froslass,Grimmsnarl,0,1,159
Grimmsnarl,55565063,97292498,Marcben James Samuel,771.7,Alakazam,Alakazam,1,0,160
Grimmsnarl,55565063,97280609,Clement Lau,900.9,Dragapult,Dragapult,0,0,177
Grimmsnarl,55565063,97268819,jneums,875.7,Grimmsnarl+Froslass,Grimmsnarl,1,1,249
Grimmsnarl,55565063,97261212,Mark Cooper,869.9,Grimmsnarl+Froslass,Grimmsnarl,1,0,201
Grimmsnarl,55565063,97259745,kann,832.8,Grimmsnarl+Froslass,Grimmsnarl,0,0,132
Grimmsnarl,55565063,97247922,Daksh Bhalala,828.2,Grimmsnarl+Froslass,Grimmsnarl,1,0,191
Grimmsnarl,55565063,97240924,ノノノノノノノノ,722.0,Grimmsnarl,Grimmsnarl,1,0,196
Grimmsnarl,55565063,97236488,Wellch,572.0,Lucario,Lucario,1,0,135
Grimmsnarl,55565063,97224652,Metagross AI,894.6,Kangaskhan,Kangaskhan,1,1,192
Grimmsnarl,55565063,97222876,mmwstudy,820.5,Grimmsnarl+Froslass,Grimmsnarl,1,0,198
Grimmsnarl,55565063,97211063,David Goldrajch,799.8,Grimmsnarl+Froslass,Grimmsnarl,1,0,27
Grimmsnarl,55565063,97198714,Beyond,876.3,Lucario,Lucario,0,1,127
Grimmsnarl,55565063,97189528,Amtull,804.1,Alakazam,Alakazam,0,1,131
Grimmsnarl,55565063,97177666,Hosuke 火車阿羅漢@MUK,860.6,Grimmsnarl+Froslass,Grimmsnarl,1,1,184
Grimmsnarl,55565063,97170677,kyoumonemui,717.9,Archaludon+Cinderace,Archaludon,1,1,140
Grimmsnarl,55565063,97158706,techtech69,680.2,Archaludon+Cinderace,Archaludon,1,0,124
Grimmsnarl,55565063,97146393,Star-mine,785.5,(other),other,0,0,153
Grimmsnarl,55565063,97134516,ZJUwlm,783.2,Alakazam,Alakazam,0,1,95
Grimmsnarl,55565063,97126971,Iadh Jarray,841.2,Grimmsnarl+Froslass,Grimmsnarl,0,0,151
Grimmsnarl,55565063,97114676,mmwstudy,820.5,Grimmsnarl+Froslass,Grimmsnarl,0,0,236
Grimmsnarl,55565063,97106496,N,728.7,(other),other,1,1,233
Grimmsnarl,55565063,97094679,Ravindra,825.0,Grimmsnarl+Froslass,Grimmsnarl,0,1,234
Grimmsnarl,55565063,97082356,S.Aoki,808.1,Grimmsnarl+Froslass,Grimmsnarl,0,1,211
Grimmsnarl,55565063,97074608,Paritosh Kumar Tripathi,859.4,Grimmsnarl+Froslass,Grimmsnarl,0,1,185
Grimmsnarl,55565063,97075561,manase0,816.1,Grimmsnarl+Froslass,Grimmsnarl,1,0,260
Grimmsnarl,55565063,97062764,XtraLearning,846.0,Alakazam,Alakazam,0,1,155
Grimmsnarl,55565063,97050454,amaotone,901.3,(other),other,1,0,99
Grimmsnarl,55565063,97045449,snowsapphire,849.9,Grimmsnarl+Froslass,Grimmsnarl,0,0,234
Grimmsnarl,55565063,97045320,土佐黒潮共和国,885.4,Grimmsnarl+Froslass,Grimmsnarl,0,0,192
Grimmsnarl,55565063,97039071,xnryxd,849.6,Grimmsnarl+Froslass,Grimmsnarl,0,0,244
Grimmsnarl,55565063,97038744,xiaoxin01,785.4,Alakazam,Alakazam,1,0,133
Grimmsnarl,55565063,97027239,aki,887.8,Dragapult,Dragapult,1,0,268
Grimmsnarl,55565063,97015153,David Goldrajch,799.8,Grimmsnarl+Froslass,Grimmsnarl,1,0,193
Grimmsnarl,55565063,97015397,wennan cao,833.9,Grimmsnarl+Froslass,Grimmsnarl,0,0,177
Grimmsnarl,55565063,97002848,WJui,830.6,Grimmsnarl+Froslass,Grimmsnarl,0,1,168
Grimmsnarl,55565063,96992949,鸽鸽257,833.2,Alakazam,Alakazam,1,0,147
Grimmsnarl,55565063,96981100,amaotone,901.3,(other),other,1,1,80
Grimmsnarl,55565063,96969257,Articuno0144,907.4,Ogerpon,Ogerpon,0,1,152
Grimmsnarl,55565063,96964826,Leonardo Viola10,900.4,Grimmsnarl,Grimmsnarl,0,1,197
Grimmsnarl,55565063,96956206,dai2,855.3,Grimmsnarl+Froslass,Grimmsnarl,1,0,182
Grimmsnarl,55565063,96951813,github/shepsci/kaggle-skill,774.2,Archaludon+Cinderace,Archaludon,1,1,207
Grimmsnarl,55565063,96940018,LI YIYANG829,746.7,Alakazam,Alakazam,1,1,171
Grimmsnarl,55565063,96935944,chatgpt-5.7,814.0,Grimmsnarl+Froslass,Grimmsnarl,0,0,218
Grimmsnarl,55565063,96927468,BlueBuild4,812.0,Grimmsnarl+Froslass,Grimmsnarl,0,1,173
Grimmsnarl,55565063,96920249,shiv,810.0,Grimmsnarl+Froslass,Grimmsnarl,0,1,181
Grimmsnarl,55565063,96910109,MtN,903.6,Grimmsnarl+Froslass,Grimmsnarl,1,1,190
Grimmsnarl,55565063,96909114,Ben Pepper,802.9,Grimmsnarl+Froslass,Grimmsnarl,1,1,201
Grimmsnarl,55565063,96901815,Ayodeji,695.7,Alakazam,Alakazam,0,0,126
Grimmsnarl,55565063,96893288,Janglish,744.5,Alakazam,Alakazam,0,0,138
Grimmsnarl,55565063,96881423,kuromoka,834.8,Grimmsnarl+Froslass,Grimmsnarl,0,0,142
Grimmsnarl,55565063,96869571,Ruko,833.9,Froslass+Lopunny,Lopunny,0,1,131
Grimmsnarl,55565063,96857745,ryusei,767.2,Alakazam,Alakazam,0,0,165
Grimmsnarl,55565063,96845458,Ueddy,790.0,Alakazam,Alakazam,1,0,111
Grimmsnarl,55565063,96833598,yu_w,884.4,Grimmsnarl+Froslass,Grimmsnarl,1,0,203
Grimmsnarl,55565063,96821759,srikalyan,792.1,Alakazam,Alakazam,1,1,130
Grimmsnarl,55565063,96809903,xloudmax,779.0,Alakazam,Alakazam,1,0,167
Grimmsnarl,55565063,96798073,YYY,814.4,Grimmsnarl+Froslass,Grimmsnarl,0,0,228
Grimmsnarl,55565063,96785700,Misha Shikhov,841.4,Grimmsnarl+Froslass,Grimmsnarl,0,0,174
Grimmsnarl,55565063,96775325,h_noson,877.7,Grimmsnarl+Froslass,Grimmsnarl,0,1,224
Grimmsnarl,55565063,96769245,Leonardo Viola10,900.4,Grimmsnarl,Grimmsnarl,0,1,167
Grimmsnarl,55565063,96757485,Gappy,846.3,Dragapult,Dragapult,1,0,219
Grimmsnarl,55565063,96745644,eierapfelxx&OYAMA,882.0,Grimmsnarl+Froslass,Grimmsnarl,0,1,190
Grimmsnarl,55565063,96732244,Unreal Drip,860.9,Garchomp,Garchomp,0,1,169
Grimmsnarl,55565063,96733338,Powerful Hand Club,892.1,Alakazam,Alakazam,1,0,108
Grimmsnarl,55565063,96721487,umitengu,706.2,Archaludon+Cinderace,Archaludon,1,0,129
Grimmsnarl,55565063,96709658,Souya__1234,872.3,Kangaskhan,Kangaskhan,0,0,211
Grimmsnarl,55565063,96697827,gemelom,881.8,Kangaskhan,Kangaskhan,1,0,200
Grimmsnarl,55565063,96696698,茅島新矢,280.1,Alakazam,Alakazam,1,1,150
Grimmsnarl,55565063,96684865,klog,784.6,Grimmsnarl+Froslass,Grimmsnarl,1,1,190
Grimmsnarl,55565063,96672658,Ruko,833.9,Lopunny,Lopunny,1,0,173
Grimmsnarl,55565063,96673021,Surya Bhattiprol,846.7,Grimmsnarl+Froslass,Grimmsnarl,1,0,160
Grimmsnarl,55565063,96660348,Adam,813.5,Grimmsnarl+Froslass,Grimmsnarl,0,0,174
Grimmsnarl,55565063,96648836,Kyohei,834.3,Alakazam,Alakazam,0,0,137
Grimmsnarl,55565063,96636981,Kelvin,829.8,Grimmsnarl+Froslass,Grimmsnarl,0,0,205
